data,fonte,quantidade,status
2024-02-10T00:00:00,B,30,ERRO
2024-02-01T00:00:00,B,36,OK
2024-02-24T00:00:00,B,40,OK
2024-02-07T00:00:00,B,46,OK
2024-02-09T00:00:00,B,38,OK
2024-02-09T00:00:00,B,20,ERRO
2024-02-23T00:00:00,B,22,ERRO
2024-02-02T00:00:00,B,26,ERRO
2024-02-16T00:00:00,B,27,ERRO
2024-02-16T00:00:00,B,26,ERRO
2024-02-26T00:00:00,B,54,OK
2024-02-05T00:00:00,B,18,ERRO
2024-02-25T00:00:00,B,21,ERRO
2024-02-26T00:00:00,B,23,ERRO
2024-02-26T00:00:00,B,17,ERRO
2024-02-03T00:00:00,B,21,ERRO
2024-02-06T00:00:00,B,48,OK
2024-02-25T00:00:00,B,38,OK
2024-02-27T00:00:00,B,18,ERRO
2024-02-22T00:00:00,B,19,ERRO
2024-02-01T00:00:00,B,21,ERRO
2024-02-10T00:00:00,B,48,OK
2024-02-11T00:00:00,B,24,ERRO
2024-02-17T00:00:00,B,30,ERRO
2024-02-24T00:00:00,B,21,ERRO
2024-02-28T00:00:00,B,28,ERRO
2024-02-14T00:00:00,B,50,OK
2024-02-02T00:00:00,B,36,OK
2024-02-02T00:00:00,B,19,ERRO
2024-02-01T00:00:00,B,18,ERRO
2024-02-23T00:00:00,B,38,OK
2024-02-28T00:00:00,B,20,ERRO
2024-02-16T00:00:00,B,21,ERRO
2024-02-28T00:00:00,B,20,ERRO
2024-02-04T00:00:00,B,42,OK
2024-02-19T00:00:00,B,48,OK
2024-02-19T00:00:00,B,24,ERRO
2024-02-15T00:00:00,B,26,ERRO
2024-02-20T00:00:00,B,25,ERRO
2024-02-27T00:00:00,B,50,OK
2024-02-03T00:00:00,B,58,OK
2024-02-05T00:00:00,B,19,ERRO
2024-02-22T00:00:00,B,50,OK
2024-02-20T00:00:00,B,20,ERRO
2024-02-04T00:00:00,B,29,ERRO
2024-02-01T00:00:00,B,26,ERRO
2024-02-01T00:00:00,B,26,ERRO
2024-02-10T00:00:00,B,31,ERRO
2024-02-12T00:00:00,B,64,OK
2024-02-24T00:00:00,B,33,ERRO
2024-02-22T00:00:00,B,24,ERRO
2024-02-29T00:00:00,B,25,ERRO
2024-02-24T00:00:00,B,58,OK
2024-02-22T00:00:00,B,50,OK
2024-02-17T00:00:00,B,64,OK
2024-02-20T00:00:00,B,56,OK
2024-02-03T00:00:00,B,50,OK
2024-02-07T00:00:00,B,70,OK
2024-02-12T00:00:00,B,33,ERRO
2024-02-04T00:00:00,B,24,ERRO
2024-02-08T00:00:00,B,44,OK
2024-02-15T00:00:00,B,52,OK
2024-02-25T00:00:00,B,64,OK
2024-02-06T00:00:00,B,52,OK
2024-02-11T00:00:00,B,68,OK
2024-02-26T00:00:00,B,56,OK
2024-02-16T00:00:00,B,29,ERRO
2024-02-17T00:00:00,B,72,OK
2024-02-29T00:00:00,B,52,OK
2024-02-21T00:00:00,B,37,ERRO
2024-02-17T00:00:00,B,41,ERRO
2024-02-01T00:00:00,B,44,OK
2024-02-22T00:00:00,B,50,OK
2024-02-23T00:00:00,B,52,OK
2024-02-09T00:00:00,B,68,OK
2024-02-16T00:00:00,B,27,ERRO
2024-02-07T00:00:00,B,27,ERRO
2024-02-10T00:00:00,B,39,ERRO
2024-02-24T00:00:00,B,35,ERRO
2024-02-24T00:00:00,B,72,OK
2024-02-09T00:00:00,B,42,ERRO
2024-02-05T00:00:00,B,40,ERRO
2024-02-17T00:00:00,B,43,ERRO
2024-02-21T00:00:00,B,72,OK
2024-02-23T00:00:00,B,28,ERRO
2024-02-28T00:00:00,B,58,OK
2024-02-04T00:00:00,B,35,ERRO
2024-02-10T00:00:00,B,62,OK
2024-02-07T00:00:00,B,37,ERRO
2024-02-26T00:00:00,B,60,OK
2024-02-14T00:00:00,B,34,ERRO
2024-02-08T00:00:00,B,40,ERRO
2024-02-02T00:00:00,B,38,ERRO
2024-02-17T00:00:00,B,38,ERRO
2024-02-22T00:00:00,B,44,ERRO
2024-02-04T00:00:00,B,54,OK
2024-02-02T00:00:00,B,56,OK
2024-02-02T00:00:00,B,26,ERRO
2024-02-03T00:00:00,B,37,ERRO
2024-02-06T00:00:00,B,56,OK
2024-02-04T00:00:00,B,68,OK
2024-02-16T00:00:00,B,58,OK
2024-02-21T00:00:00,B,62,OK
2024-02-21T00:00:00,B,66,OK
2024-02-24T00:00:00,B,36,ERRO
2024-02-27T00:00:00,B,33,ERRO
2024-02-29T00:00:00,B,68,OK
2024-02-10T00:00:00,B,41,ERRO
2024-02-20T00:00:00,B,86,OK
2024-02-01T00:00:00,B,26,ERRO
2024-02-04T00:00:00,B,29,ERRO
2024-02-14T00:00:00,B,70,OK
2024-02-14T00:00:00,B,29,ERRO
2024-02-02T00:00:00,B,34,ERRO
2024-02-13T00:00:00,B,44,ERRO
2024-02-11T00:00:00,B,82,OK
2024-02-15T00:00:00,B,36,ERRO
2024-02-27T00:00:00,B,68,OK
2024-02-01T00:00:00,B,37,ERRO
2024-02-21T00:00:00,B,32,ERRO
2024-02-09T00:00:00,B,74,OK
2024-02-15T00:00:00,B,76,OK
2024-02-05T00:00:00,B,76,OK
2024-02-08T00:00:00,B,45,ERRO
2024-02-10T00:00:00,B,53,ERRO
2024-02-19T00:00:00,B,40,ERRO
2024-02-17T00:00:00,B,43,ERRO
2024-02-20T00:00:00,B,43,ERRO
2024-02-23T00:00:00,B,48,ERRO
2024-02-24T00:00:00,B,44,ERRO
2024-02-26T00:00:00,B,78,OK
2024-02-29T00:00:00,B,37,ERRO
2024-02-02T00:00:00,B,29,ERRO
2024-02-17T00:00:00,B,78,OK
2024-02-10T00:00:00,B,38,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-06T00:00:00,C,2,ERRO
2023-12-16T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,1,ERRO
2023-12-08T00:00:00,C,1,ERRO
2023-12-13T00:00:00,C,1,ERRO
2023-12-07T00:00:00,C,1,ERRO
2023-12-15T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,3,ERRO
2023-12-18T00:00:00,C,2,ERRO
2023-12-05T00:00:00,C,3,ERRO
2023-12-19T00:00:00,C,4,ERRO
2023-12-09T00:00:00,C,1,ERRO
2023-12-14T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,4,ERRO
2023-12-26T00:00:00,C,1,ERRO
2023-12-07T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,1,ERRO
2023-12-19T00:00:00,C,1,ERRO
2023-12-06T00:00:00,C,2,ERRO
2023-12-05T00:00:00,C,3,ERRO
2023-12-02T00:00:00,C,2,ERRO
2023-12-27T00:00:00,C,2,ERRO
2023-12-13T00:00:00,C,4,ERRO
2023-12-04T00:00:00,C,3,ERRO
2023-12-20T00:00:00,C,4,ERRO
2023-12-15T00:00:00,C,3,ERRO
2023-12-15T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-18T00:00:00,C,1,ERRO
2023-12-21T00:00:00,C,1,ERRO
2023-12-05T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,1,ERRO
2023-12-18T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,27,ERRO
2023-12-03T00:00:00,C,1,ERRO
2023-12-07T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,2,ERRO
2023-12-05T00:00:00,C,1,ERRO
2023-12-27T00:00:00,C,2,ERRO
2023-12-31T00:00:00,C,1,ERRO
2023-12-15T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,1,ERRO
2023-12-13T00:00:00,C,1,ERRO
2023-12-06T00:00:00,C,2,ERRO
2023-12-19T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-28T00:00:00,C,1,ERRO
2023-12-21T00:00:00,C,1,ERRO
2023-12-24T00:00:00,C,1,ERRO
2023-12-11T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,1,ERRO
2023-12-04T00:00:00,C,1,ERRO
2023-12-22T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-24T00:00:00,C,1,ERRO
2023-12-27T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-19T00:00:00,C,1,ERRO
2023-12-05T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-09T00:00:00,C,1,ERRO
2023-12-13T00:00:00,C,1,ERRO
2023-12-24T00:00:00,C,1,ERRO
2023-12-03T00:00:00,C,1,OK
2023-12-17T00:00:00,C,3,OK
2023-12-02T00:00:00,C,1,OK
2023-12-25T00:00:00,C,1,ERRO
2023-12-08T00:00:00,C,1,OK
2023-12-04T00:00:00,C,2,ERRO
2023-12-16T00:00:00,C,2,ERRO
2023-12-14T00:00:00,C,3,ERRO
2023-12-25T00:00:00,C,2,ERRO
2023-12-21T00:00:00,C,3,ERRO
2023-12-10T00:00:00,C,2,ERRO
2023-12-20T00:00:00,C,2,ERRO
2023-12-12T00:00:00,C,2,ERRO
2023-12-06T00:00:00,C,2,ERRO
2023-12-29T00:00:00,C,2,ERRO
2023-12-29T00:00:00,C,2,ERRO
2023-12-15T00:00:00,C,2,ERRO
2023-12-07T00:00:00,C,10,ERRO
2023-12-10T00:00:00,C,3,ERRO
2023-12-11T00:00:00,C,3,ERRO
2023-12-20T00:00:00,C,3,OK
2023-12-01T00:00:00,C,2,OK
2023-12-30T00:00:00,C,3,ERRO
2023-12-06T00:00:00,C,2,OK
2023-12-16T00:00:00,C,7,ERRO
2023-12-27T00:00:00,C,4,ERRO
2023-12-16T00:00:00,C,4,ERRO
2023-12-12T00:00:00,C,3,ERRO
2023-12-30T00:00:00,C,3,ERRO
2023-12-14T00:00:00,C,3,ERRO
2023-12-22T00:00:00,C,3,OK
2023-12-26T00:00:00,C,3,OK
2023-12-27T00:00:00,C,3,OK
2023-12-02T00:00:00,C,3,ERRO
2023-12-14T00:00:00,C,4,OK
2023-12-09T00:00:00,C,4,ERRO
2023-12-13T00:00:00,C,6,ERRO
2023-12-03T00:00:00,C,5,ERRO
2023-12-10T00:00:00,C,4,ERRO
2023-12-18T00:00:00,C,6,ERRO
2023-12-13T00:00:00,C,5,ERRO
2023-12-02T00:00:00,C,4,ERRO
2023-12-09T00:00:00,C,6,ERRO
2023-12-15T00:00:00,C,7,OK
2023-12-12T00:00:00,C,5,OK
2023-12-16T00:00:00,C,5,ERRO
2023-12-23T00:00:00,C,5,ERRO
2023-12-05T00:00:00,C,6,OK
2023-12-28T00:00:00,C,5,OK
2023-12-07T00:00:00,C,5,OK
2023-12-13T00:00:00,C,5,OK
2023-12-04T00:00:00,C,5,OK
2023-12-21T00:00:00,C,5,OK
2023-12-17T00:00:00,C,6,ERRO
2023-12-23T00:00:00,C,6,ERRO
2023-12-30T00:00:00,C,8,ERRO
2023-12-18T00:00:00,C,7,OK
2023-12-13T00:00:00,C,10,ERRO
2023-12-17T00:00:00,C,10,ERRO
2023-12-16T00:00:00,C,10,ERRO
2023-12-16T00:00:00,C,9,ERRO
2023-12-31T00:00:00,C,7,OK
2023-12-11T00:00:00,C,8,OK
2023-12-31T00:00:00,C,7,ERRO
2023-12-17T00:00:00,C,13,ERRO
2023-12-15T00:00:00,C,13,ERRO
2023-12-19T00:00:00,C,18,ERRO
2023-12-20T00:00:00,C,12,ERRO
2023-12-02T00:00:00,C,10,ERRO
2023-12-21T00:00:00,C,17,ERRO
2023-12-09T00:00:00,C,14,ERRO
2023-12-14T00:00:00,C,18,ERRO
2023-12-05T00:00:00,C,14,ERRO
2023-12-18T00:00:00,C,11,ERRO
2023-12-20T00:00:00,C,16,ERRO
2023-12-18T00:00:00,C,33,ERRO
2023-12-14T00:00:00,C,24,ERRO
2023-12-24T00:00:00,C,21,OK
2023-12-24T00:00:00,C,21,ERRO
2023-12-06T00:00:00,C,954,OK
2023-12-29T00:00:00,C,22,ERRO
2023-12-06T00:00:00,C,955,ERRO
2023-12-29T00:00:00,C,34,ERRO
2023-12-03T00:00:00,C,26,ERRO
2023-12-25T00:00:00,C,25,ERRO
2023-12-03T00:00:00,C,26,OK
2023-12-25T00:00:00,C,25,OK
2023-12-08T00:00:00,C,662,ERRO
2023-12-30T00:00:00,C,31,ERRO
2023-12-30T00:00:00,C,31,OK
2023-12-21T00:00:00,C,30,ERRO
2023-12-28T00:00:00,C,36,ERRO
2023-12-28T00:00:00,C,31,ERRO
2023-12-08T00:00:00,C,37,ERRO
2023-12-22T00:00:00,C,31,ERRO
2023-12-13T00:00:00,C,946,ERRO
2023-12-17T00:00:00,C,36,OK
2023-12-08T00:00:00,C,673,OK
2023-12-13T00:00:00,C,947,OK
2023-12-17T00:00:00,C,37,ERRO
2023-12-22T00:00:00,C,50,ERRO
2023-12-15T00:00:00,C,43,ERRO
2023-12-07T00:00:00,C,963,ERRO
2023-12-27T00:00:00,C,44,ERRO
2023-12-07T00:00:00,C,43,ERRO
2023-12-07T00:00:00,C,965,OK
2023-12-06T00:00:00,C,50,ERRO
2023-12-01T00:00:00,C,51,ERRO
2023-12-10T00:00:00,C,50,OK
2023-12-10T00:00:00,C,50,ERRO
2023-12-26T00:00:00,C,56,ERRO
2023-12-13T00:00:00,C,54,ERRO
2023-12-05T00:00:00,C,65,ERRO
2023-12-02T00:00:00,C,56,OK
2023-12-22T00:00:00,C,73,ERRO
2023-12-15T00:00:00,C,68,ERRO
2023-12-02T00:00:00,C,57,ERRO
2023-12-14T00:00:00,C,66,ERRO
2023-12-16T00:00:00,C,64,ERRO
2023-12-23T00:00:00,C,60,ERRO
2023-12-19T00:00:00,C,59,ERRO
2023-12-18T00:00:00,C,60,ERRO
2023-12-23T00:00:00,C,60,OK
2023-12-08T00:00:00,C,64,ERRO
2023-12-04T00:00:00,C,64,ERRO
2023-12-16T00:00:00,C,65,OK
2023-12-29T00:00:00,C,69,ERRO
2023-12-12T00:00:00,C,67,ERRO
2023-12-20T00:00:00,C,62,ERRO
2023-12-09T00:00:00,C,68,OK
2023-12-09T00:00:00,C,68,ERRO
2023-12-27T00:00:00,C,67,ERRO
2023-12-08T00:00:00,C,71,ERRO
2023-12-20T00:00:00,C,77,ERRO
2023-12-11T00:00:00,C,67,ERRO
2023-12-21T00:00:00,C,78,ERRO
2023-12-26T00:00:00,C,78,ERRO
2023-12-28T00:00:00,C,77,ERRO
2023-12-18T00:00:00,C,79,ERRO
2023-12-21T00:00:00,C,79,ERRO
2023-12-12T00:00:00,C,988,ERRO
2023-12-11T00:00:00,C,81,ERRO
2023-12-13T00:00:00,C,82,ERRO
2023-12-12T00:00:00,C,994,OK
2023-12-04T00:00:00,C,1004,OK
2023-12-04T00:00:00,C,1007,ERRO
2023-12-07T00:00:00,C,95,ERRO
2023-12-06T00:00:00,C,92,ERRO
2023-12-19T00:00:00,C,104,ERRO
2023-12-12T00:00:00,C,106,ERRO
2023-12-01T00:00:00,C,91,ERRO
2023-12-04T00:00:00,C,95,ERRO
2023-12-01T00:00:00,C,717,OK
2023-12-01T00:00:00,C,715,ERRO
2023-12-15T00:00:00,C,111,ERRO
2023-12-01T00:00:00,C,107,ERRO
2023-12-05T00:00:00,C,111,ERRO
2023-12-27T00:00:00,C,130,ERRO
2023-12-14T00:00:00,C,113,ERRO
2023-12-05T00:00:00,C,1099,OK
2023-12-05T00:00:00,C,1100,ERRO
2023-12-26T00:00:00,C,128,ERRO
2023-12-14T00:00:00,C,134,ERRO
2023-12-20T00:00:00,C,742,ERRO
2023-12-20T00:00:00,C,741,OK
2023-12-15T00:00:00,C,723,ERRO
2023-12-15T00:00:00,C,724,OK
2023-12-22T00:00:00,C,433,ERRO
2023-12-22T00:00:00,C,433,OK
2023-12-07T00:00:00,C,140,ERRO
2023-12-20T00:00:00,C,142,ERRO
2023-12-13T00:00:00,C,150,ERRO
2023-12-05T00:00:00,C,155,ERRO
2023-12-19T00:00:00,C,166,ERRO
2023-12-06T00:00:00,C,175,ERRO
2023-12-28T00:00:00,C,463,ERRO
2023-12-28T00:00:00,C,466,OK
2023-12-12T00:00:00,C,185,ERRO
2023-12-19T00:00:00,C,776,ERRO
2023-12-19T00:00:00,C,778,OK
2023-12-18T00:00:00,C,209,ERRO
2023-12-04T00:00:00,C,230,ERRO
2023-12-18T00:00:00,C,827,OK
2023-12-18T00:00:00,C,828,ERRO
2023-12-11T00:00:00,C,304,ERRO
2023-12-21T00:00:00,C,555,ERRO
2023-12-21T00:00:00,C,558,OK
2023-12-27T00:00:00,C,547,ERRO
2023-12-27T00:00:00,C,549,OK
2023-12-26T00:00:00,C,578,OK
2023-12-26T00:00:00,C,579,ERRO
2023-12-14T00:00:00,C,894,ERRO
2023-12-14T00:00:00,C,898,OK
2023-12-29T00:00:00,C,271,OK
2023-12-29T00:00:00,C,271,ERRO
2023-12-11T00:00:00,C,902,ERRO
2023-12-11T00:00:00,C,905,OK
2023-12-21T00:00:00,C,2,ERRO
2023-12-29T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,1,ERRO
2023-12-08T00:00:00,C,1,OK
2023-12-05T00:00:00,C,2,OK
2023-12-05T00:00:00,C,2,ERRO
2023-12-26T00:00:00,C,2,OK
2023-12-11T00:00:00,C,2,OK
2023-12-26T00:00:00,C,2,ERRO
2023-12-11T00:00:00,C,2,ERRO
2023-12-09T00:00:00,C,1,ERRO
2023-12-22T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-03T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,4,ERRO
2023-12-18T00:00:00,C,1,ERRO
2023-12-08T00:00:00,C,1,ERRO
2023-12-18T00:00:00,C,2,ERRO
2023-12-13T00:00:00,C,2,ERRO
2023-12-09T00:00:00,C,1,ERRO
2023-12-02T00:00:00,C,1,ERRO
2023-12-03T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-06T00:00:00,C,1,ERRO
2023-12-10T00:00:00,C,1,ERRO
2023-12-04T00:00:00,C,2,ERRO
2023-12-15T00:00:00,C,1,ERRO
2023-12-17T00:00:00,C,1,ERRO
2023-12-21T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-07T00:00:00,C,1,ERRO
2023-12-22T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,1,ERRO
2023-12-26T00:00:00,C,1,ERRO
2023-12-11T00:00:00,C,1,ERRO
2023-12-24T00:00:00,C,1,ERRO
2023-12-01T00:00:00,C,1,OK
2023-12-29T00:00:00,C,1,ERRO
2023-12-04T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-21T00:00:00,C,3,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,OK
2023-12-13T00:00:00,C,3,OK
2023-12-24T00:00:00,C,1,ERRO
2023-12-15T00:00:00,C,1,OK
2023-12-10T00:00:00,C,1,OK
2023-12-03T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-03T00:00:00,C,1,OK
2023-12-04T00:00:00,C,1,ERRO
2023-12-18T00:00:00,C,4,ERRO
2023-12-15T00:00:00,C,10,ERRO
2023-12-16T00:00:00,C,2,ERRO
2023-12-14T00:00:00,C,2,ERRO
2023-12-02T00:00:00,C,2,ERRO
2023-12-15T00:00:00,C,2,ERRO
2023-12-20T00:00:00,C,3,ERRO
2023-12-07T00:00:00,C,2,OK
2023-12-29T00:00:00,C,2,ERRO
2023-12-25T00:00:00,C,2,OK
2023-12-08T00:00:00,C,2,OK
2023-12-02T00:00:00,C,2,ERRO
2023-12-22T00:00:00,C,2,OK
2023-12-08T00:00:00,C,2,ERRO
2023-12-29T00:00:00,C,2,OK
2023-12-14T00:00:00,C,4,ERRO
2023-12-28T00:00:00,C,3,OK
2023-12-19T00:00:00,C,2,OK
2023-12-18T00:00:00,C,2,OK
2023-12-25T00:00:00,C,2,ERRO
2023-12-06T00:00:00,C,3,OK
2023-12-19T00:00:00,C,7,ERRO
2023-12-29T00:00:00,C,3,ERRO
2023-12-05T00:00:00,C,5,ERRO
2023-12-14T00:00:00,C,3,OK
2023-12-05T00:00:00,C,4,ERRO
2023-12-11T00:00:00,C,4,OK
2023-12-13T00:00:00,C,4,ERRO
2023-12-14T00:00:00,C,4,ERRO
2023-12-28T00:00:00,C,4,ERRO
2023-12-04T00:00:00,C,6,OK
2023-12-01T00:00:00,C,5,ERRO
2023-12-27T00:00:00,C,6,OK
2023-12-12T00:00:00,C,7,OK
2023-12-09T00:00:00,C,6,ERRO
2023-12-23T00:00:00,C,5,OK
2023-12-03T00:00:00,C,5,ERRO
2023-12-03T00:00:00,C,5,OK
2023-12-22T00:00:00,C,5,ERRO
2023-12-12T00:00:00,C,5,ERRO
2023-12-23T00:00:00,C,5,ERRO
2023-12-14T00:00:00,C,8,ERRO
2023-12-22T00:00:00,C,6,ERRO
2023-12-18T00:00:00,C,9,ERRO
2023-12-21T00:00:00,C,8,ERRO
2023-12-21T00:00:00,C,7,ERRO
2023-12-18T00:00:00,C,6,ERRO
2023-12-19T00:00:00,C,9,ERRO
2023-12-26T00:00:00,C,6,OK
2023-12-06T00:00:00,C,8,ERRO
2023-12-01T00:00:00,C,10,ERRO
2023-12-28T00:00:00,C,8,ERRO
2023-12-31T00:00:00,C,9,ERRO
2023-12-17T00:00:00,C,7,ERRO
2023-12-17T00:00:00,C,7,OK
2023-12-11T00:00:00,C,7,ERRO
2023-12-31T00:00:00,C,9,OK
2023-12-26T00:00:00,C,10,ERRO
2023-12-09T00:00:00,C,9,OK
2023-12-08T00:00:00,C,12,ERRO
2023-12-12T00:00:00,C,9,ERRO
2023-12-07T00:00:00,C,9,ERRO
2023-12-15T00:00:00,C,9,ERRO
2023-12-13T00:00:00,C,10,ERRO
2023-12-07T00:00:00,C,8,ERRO
2023-12-05T00:00:00,C,9,ERRO
2023-12-05T00:00:00,C,12,ERRO
2023-12-14T00:00:00,C,12,ERRO
2023-12-22T00:00:00,C,11,ERRO
2023-12-29T00:00:00,C,9,ERRO
2023-12-08T00:00:00,C,10,ERRO
2023-12-19T00:00:00,C,12,ERRO
2023-12-01T00:00:00,C,12,ERRO
2023-12-02T00:00:00,C,11,OK
2023-12-16T00:00:00,C,10,ERRO
2023-12-27T00:00:00,C,10,ERRO
2023-12-02T00:00:00,C,11,ERRO
2023-12-16T00:00:00,C,10,OK
2023-12-07T00:00:00,C,13,ERRO
2023-12-13T00:00:00,C,17,ERRO
2023-12-10T00:00:00,C,12,ERRO
2023-12-10T00:00:00,C,12,OK
2023-12-12T00:00:00,C,12,ERRO
2023-12-20T00:00:00,C,19,ERRO
2023-12-06T00:00:00,C,12,ERRO
2023-12-15T00:00:00,C,14,ERRO
2023-12-15T00:00:00,C,14,ERRO
2023-12-19T00:00:00,C,16,ERRO
2023-12-18T00:00:00,C,17,ERRO
2023-12-04T00:00:00,C,29,ERRO
2023-12-20T00:00:00,C,16,ERRO
2023-12-11T00:00:00,C,19,ERRO
2023-12-28T00:00:00,C,21,ERRO
2023-12-13T00:00:00,C,16,ERRO
2023-12-06T00:00:00,C,18,ERRO
2023-12-18T00:00:00,C,18,ERRO
2023-12-27T00:00:00,C,16,ERRO
2023-12-26T00:00:00,C,23,ERRO
2023-12-21T00:00:00,C,24,ERRO
2023-12-27T00:00:00,C,23,ERRO
2023-12-26T00:00:00,C,18,ERRO
2023-12-04T00:00:00,C,24,ERRO
2023-12-11T00:00:00,C,42,ERRO
2023-12-29T00:00:00,C,53,OK
2023-12-29T00:00:00,C,53,ERRO
2023-12-22T00:00:00,C,65,ERRO
2023-12-22T00:00:00,C,65,OK
2023-12-08T00:00:00,C,83,ERRO
2023-12-28T00:00:00,C,81,OK
2023-12-28T00:00:00,C,81,ERRO
2023-12-21T00:00:00,C,84,OK
2023-12-08T00:00:00,C,85,OK
2023-12-21T00:00:00,C,84,ERRO
2023-12-20T00:00:00,C,102,ERRO
2023-12-20T00:00:00,C,102,OK
2023-12-14T00:00:00,C,109,ERRO
2023-12-14T00:00:00,C,109,OK
2023-12-15T00:00:00,C,108,OK
2023-12-15T00:00:00,C,109,ERRO
2023-12-27T00:00:00,C,128,ERRO
2023-12-26T00:00:00,C,114,ERRO
2023-12-27T00:00:00,C,129,OK
2023-12-26T00:00:00,C,116,OK
2023-12-11T00:00:00,C,124,ERRO
2023-12-11T00:00:00,C,124,OK
2023-12-01T00:00:00,C,130,ERRO
2023-12-18T00:00:00,C,130,ERRO
2023-12-18T00:00:00,C,130,OK
2023-12-13T00:00:00,C,120,ERRO
2023-12-13T00:00:00,C,121,OK
2023-12-01T00:00:00,C,133,OK
2023-12-19T00:00:00,C,133,ERRO
2023-12-19T00:00:00,C,135,OK
2023-12-05T00:00:00,C,130,OK
2023-12-05T00:00:00,C,130,ERRO
2023-12-07T00:00:00,C,135,ERRO
2023-12-07T00:00:00,C,135,OK
2023-12-06T00:00:00,C,144,OK
2023-12-06T00:00:00,C,145,ERRO
2023-12-04T00:00:00,C,164,OK
2023-12-04T00:00:00,C,163,ERRO
2023-12-12T00:00:00,C,157,ERRO
2023-12-12T00:00:00,C,158,OK
2023-12-04T00:00:00,C,1,ERRO
2023-12-16T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,1,ERRO
2023-12-13T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-27T00:00:00,C,4,ERRO
2023-12-18T00:00:00,C,2,ERRO
2023-12-01T00:00:00,C,1,ERRO
2023-12-05T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-04T00:00:00,C,1,ERRO
2023-12-29T00:00:00,C,1,ERRO
2023-12-20T00:00:00,C,2,ERRO
2023-12-07T00:00:00,C,1,ERRO
2023-12-26T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,1,ERRO
2023-12-30T00:00:00,C,1,ERRO
2023-12-21T00:00:00,C,1,ERRO
2023-12-23T00:00:00,C,1,ERRO
2023-12-19T00:00:00,C,1,ERRO
2023-12-19T00:00:00,C,1,ERRO
2023-12-31T00:00:00,C,1,ERRO
2023-12-22T00:00:00,C,1,ERRO
2023-12-05T00:00:00,C,1,ERRO
2023-12-14T00:00:00,C,1,ERRO
2023-12-25T00:00:00,C,1,ERRO
2023-12-06T00:00:00,C,1,OK
2023-12-26T00:00:00,C,1,ERRO
2023-12-04T00:00:00,C,1,ERRO
2023-12-03T00:00:00,C,1,ERRO
2023-12-11T00:00:00,C,1,ERRO
2023-12-09T00:00:00,C,1,ERRO
2023-12-02T00:00:00,C,1,ERRO
2023-12-12T00:00:00,C,2,OK
2023-12-09T00:00:00,C,2,ERRO
2023-12-11T00:00:00,C,1,OK
2023-12-02T00:00:00,C,1,ERRO
2023-12-26T00:00:00,C,1189,OK
2023-12-01T00:00:00,C,2,ERRO
2023-12-25T00:00:00,C,4,ERRO
2023-12-22T00:00:00,C,2,OK
2023-12-10T00:00:00,C,3,ERRO
2023-12-05T00:00:00,C,4,OK
2023-12-21T00:00:00,C,2,OK
2023-12-04T00:00:00,C,2,OK
2023-12-20T00:00:00,C,3,OK
2023-12-10T00:00:00,C,3,ERRO
2023-12-03T00:00:00,C,4,ERRO
2023-12-11T00:00:00,C,3,ERRO
2023-12-17T00:00:00,C,5,ERRO
2023-12-14T00:00:00,C,3,OK
2023-12-13T00:00:00,C,4,ERRO
2023-12-23T00:00:00,C,4,ERRO
2023-12-17T00:00:00,C,5,ERRO
2023-12-16T00:00:00,C,6,ERRO
2023-12-30T00:00:00,C,8,ERRO
2023-12-09T00:00:00,C,7,ERRO
